id,region,datecollected,youth,youngadult,middleaged,senior,incomeLevel
160338,Guelph,2020-12-05,0.01,0.16,0.41,0.42,86043
899100,Mississauga,2020-06-11,0.4,0.05,0.26,0.29,48957
232385,Stratford,2020-08-20,0.19,0.02,0.4,0.39,63672
195517,London,2020-06-21,0.3,0.16,0.43,0.11,44851
236779,Waterloo,2020-05-30,0.24,0.26,0.44,0.06,49357
620777,Waterloo,2021-09-05,0.03,0.27,0.14,0.56,88903
728602,Mississauga,2022-04-08,0,0.05,0.11,0.84,83107
693360,Guelph,2022-06-06,0.22,0.03,0.38,0.37,59400
86010,Brampton,2021-04-01,0.11,0.04,0.38,0.47,102108
304410,Mississauga,2022-01-21,0.04,0.11,0.04,0.81,69559
465635,Guelph,2020-10-26,0.14,0.13,0.48,0.25,93158
523636,London,2021-04-04,0,0.24,0.24,0.52,111616
289284,Mississauga,2021-09-16,0.24,0.02,0.48,0.26,91028
756046,Mississauga,2021-08-19,0.12,0.28,0.1,0.5,93942
180196,Oakville,2022-03-10,0.17,0.31,0.23,0.29,35881
631307,Oakville,2021-02-13,0.22,0.22,0.17,0.39,34258
578946,Stratford,2021-01-03,0.21,0.2,0.21,0.38,84261
54005,Toronto,2022-07-21,0.08,0.15,0.07,0.7,55874
909968,London,2020-07-17,0.35,0.35,0.17,0.13,88777
433460,Hamilton,2020-05-18,0.32,0.36,0.13,0.19,116619
2099,Brampton,2020-02-17,0.05,0.2,0.21,0.54,108082
412010,London,2020-12-23,0.28,0.07,0.1,0.55,119055
618848,Waterloo,2020-04-22,0.25,0.09,0.55,0.11,32282
902473,Mississauga,2021-01-30,0.07,0.11,0.15,0.67,64535
39609,Hamilton,2022-07-10,0.29,0.29,0,0.42,94280
800259,Waterloo,2021-11-26,0.05,0.28,0.2,0.47,33354
597297,Guelph,2021-10-14,0.1,0.34,0.37,0.19,63911
898256,London,2020-04-11,0.28,0.28,0.28,0.16,30836
855197,Waterloo,2020-08-17,0.08,0.38,0.49,0.05,108031
157338,Toronto,2022-03-09,0.15,0.34,0.18,0.33,97868
338799,Hamilton,2020-02-07,0.15,0.05,0.05,0.75,90444
133945,Stratford,2021-09-11,0.29,0.11,0.39,0.21,63656
789258,Brampton,2022-08-28,0.33,0.35,0.23,0.09,40612
982627,Oakville,2021-01-18,0,0.13,0.56,0.31,62592
230087,Guelph,2021-02-15,0.28,0.22,0.2,0.3,99658
3034,Kitchener,2021-08-09,0.17,0.06,0.34,0.43,41670
778718,Toronto,2022-02-01,0.34,0.36,0.04,0.26,51212
723020,Oakville,2021-09-22,0.38,0.01,0.02,0.59,42405
100725,Guelph,2020-01-21,0.01,0.06,0.2,0.73,40008
161524,Toronto,2021-07-14,0.28,0.05,0.15,0.52,74738
370848,Hamilton,2020-02-03,0.29,0.39,0.09,0.23,111373
615569,Hamilton,2020-09-29,0.11,0.1,0.51,0.28,81942
430969,London,2021-01-25,0.17,0.22,0.17,0.44,93042
224589,Toronto,2021-04-23,0.19,0.2,0.47,0.14,72039
543582,Stratford,2020-01-30,0.13,0.03,0.03,0.81,72300
910621,Hamilton,2020-09-10,0.24,0.33,0.35,0.08,75847
948785,Oakville,2020-10-06,0.2,0.06,0.18,0.56,38734
194752,London,2022-03-25,0.06,0.17,0.3,0.47,70009
701401,Hamilton,2021-11-09,0.26,0.07,0.2,0.47,78813
455718,Brampton,2021-08-16,0.29,0.14,0.37,0.2,38281
656258,Waterloo,2021-10-12,0.21,0.11,0.4,0.28,115009
625269,Oakville,2020-10-28,0.05,0.13,0.22,0.6,66852
161703,Hamilton,2022-01-19,0.32,0.14,0.31,0.23,33597
929650,Kitchener,2021-03-18,0.14,0.2,0.23,0.43,34339
41696,Mississauga,2020-03-15,0.38,0.29,0.31,0.02,56972
306144,Kitchener,2021-11-14,0.31,0.15,0.45,0.09,85899
319861,Kitchener,2020-04-17,0.2,0.1,0.07,0.63,95654
484792,Waterloo,2021-10-06,0.32,0.37,0.11,0.2,49996
156329,Toronto,2020-05-07,0.19,0.38,0.36,0.07,62877
931782,Mississauga,2021-10-18,0.13,0.13,0.24,0.5,69293
583297,Stratford,2021-01-18,0.12,0.03,0.09,0.76,71727
283321,Mississauga,2022-05-14,0.27,0.25,0.19,0.29,52293
729126,Mississauga,2020-12-08,0.2,0.14,0.05,0.61,72690
574959,Guelph,2020-03-30,0,0.19,0.36,0.45,72206
828633,Guelph,2021-11-28,0.13,0.34,0.32,0.21,79659
547633,London,2020-04-18,0.25,0.26,0.42,0.07,40667
782325,Stratford,2021-10-09,0.33,0.36,0.06,0.25,32411
513546,Mississauga,2021-10-28,0.39,0.36,0.17,0.08,105477
397934,Oakville,2022-01-13,0.07,0.33,0.46,0.14,116115
845831,Kitchener,2021-06-25,0.03,0.37,0.12,0.48,55755
947805,Brampton,2020-04-30,0.23,0.02,0.31,0.44,87348
301805,Hamilton,2020-06-29,0.15,0.11,0.13,0.61,38440
881182,London,2021-08-11,0.3,0.39,0.07,0.24,53843
144323,Oakville,2021-02-21,0.1,0.11,0.14,0.65,111020
733593,Guelph,2020-10-24,0.13,0.15,0.29,0.43,61324
941263,Guelph,2020-12-02,0.01,0,0.26,0.73,36556
366473,Waterloo,2021-09-27,0.04,0.22,0.57,0.17,92178
54529,Brampton,2020-05-05,0.17,0.3,0.26,0.27,51099
763889,Waterloo,2021-10-21,0.36,0.16,0.29,0.19,96898
406713,Guelph,2021-01-10,0.02,0.27,0.15,0.56,114689
127722,Kitchener,2020-07-18,0.28,0.34,0.14,0.24,119486
275431,Oakville,2020-01-05,0.35,0.17,0.25,0.23,90672
236440,Stratford,2022-05-03,0.23,0.26,0.41,0.1,108494
54619,Guelph,2022-02-07,0.39,0.31,0.1,0.2,81970
454900,Guelph,2022-08-05,0.11,0.27,0.06,0.56,57303
581857,Waterloo,2021-06-18,0.22,0.12,0.18,0.48,65881
490121,Stratford,2021-05-09,0.12,0.2,0.03,0.65,77931
73162,Kitchener,2021-11-17,0.37,0.06,0.21,0.36,65466
504447,Waterloo,2020-09-17,0.34,0.01,0.45,0.2,104684
879424,Brampton,2022-07-03,0.31,0.13,0.03,0.53,80955
353352,London,2021-10-22,0.34,0.39,0.09,0.18,113166
312479,Stratford,2020-12-02,0.03,0.07,0.3,0.6,75588
86836,Hamilton,2020-11-03,0.12,0.38,0.05,0.45,67761
214691,Kitchener,2020-05-04,0.24,0.23,0.01,0.52,110925
337001,Mississauga,2021-03-25,0.38,0.26,0.01,0.35,50486
196038,Hamilton,2020-01-25,0.18,0.28,0.43,0.11,38045
574876,Brampton,2020-01-09,0.01,0.37,0.49,0.13,114189
610850,Oakville,2021-03-09,0.1,0.17,0.1,0.63,30334
52855,Mississauga,2020-02-11,0.12,0.28,0.1,0.5,68759
765281,Oakville,2021-11-10,0.09,0.22,0.04,0.65,33103
652282,Toronto,2022-05-26,0.29,0.09,0.25,0.37,115075
768484,Brampton,2021-11-23,0.1,0.33,0.14,0.43,88457
887144,Kitchener,2020-06-16,0.4,0.06,0.26,0.28,60752
793658,Hamilton,2021-03-31,0.02,0.11,0.27,0.6,116898
265703,Hamilton,2022-09-07,0.38,0.16,0.33,0.13,94156
121908,Waterloo,2022-08-11,0.11,0.3,0.17,0.42,105698
277853,Oakville,2021-04-14,0.19,0.06,0.47,0.28,42449
550967,Waterloo,2021-05-02,0.14,0.33,0.34,0.19,33829
355822,Mississauga,2021-06-24,0.07,0.26,0.16,0.51,48222
313650,Guelph,2022-06-11,0.35,0.01,0.32,0.32,93705
401527,Hamilton,2021-05-19,0.39,0.36,0.05,0.2,67253
444032,Brampton,2020-07-24,0.33,0.14,0.33,0.2,83502
856000,Brampton,2020-10-30,0.31,0.29,0.4,0,53619
395211,Kitchener,2022-04-20,0.3,0.05,0.52,0.13,64047
414516,London,2021-04-03,0.08,0.1,0.04,0.78,114940
959904,Hamilton,2021-04-08,0.25,0.2,0.45,0.1,83346
449929,Toronto,2020-06-08,0.24,0.03,0.01,0.72,33579
870335,Guelph,2021-04-03,0.1,0.06,0.35,0.49,64191
281324,Toronto,2020-12-18,0.15,0.33,0.46,0.06,69976
910083,Guelph,2020-08-17,0.04,0.28,0.52,0.16,107621
360142,Toronto,2021-04-30,0.38,0.4,0.09,0.13,59377
807787,Mississauga,2020-08-27,0.2,0.24,0.06,0.5,51663
95044,Stratford,2020-02-22,0.34,0.07,0.29,0.3,81806
28097,Stratford,2020-09-22,0.01,0.13,0.28,0.58,59167
411749,Hamilton,2021-09-26,0.13,0.06,0.05,0.76,104563
998317,London,2021-08-06,0.03,0.4,0.42,0.15,32530
70791,Brampton,2021-07-03,0.06,0.03,0.23,0.68,46429
573881,Kitchener,2021-04-17,0.25,0.2,0.3,0.25,110407
724493,Oakville,2021-04-10,0.1,0.31,0.55,0.04,86020
688157,Waterloo,2022-09-24,0.04,0.4,0.13,0.43,113944
820613,Mississauga,2020-12-18,0.17,0.23,0.52,0.08,61556
820727,Brampton,2020-12-24,0.06,0.07,0.16,0.71,83884
